keyword,age_group,gender,year,mean_rsv,total_rsv,proportion
슈링크,Traditional,f,2017,2.4845687499999998,19.0266425,0.1305836670868231
슈링크,Traditional,f,2018,7.474930416666666,62.20985972222222,0.12015668336246896
슈링크,Traditional,f,2019,14.822836666666666,102.16127069444444,0.14509252445577436
슈링크,Traditional,f,2020,16.674453125,96.34330465277779,0.17307329435184823
슈링크,Traditional,f,2021,22.826384375,95.44516868055555,0.2391570436781079
슈링크,Traditional,f,2022,32.80007270833333,123.146449375,0.2663501292550631
슈링크,Traditional,f,2023,35.36429833333333,125.94465708333334,0.2807923666816129
슈링크,Traditional,f,2024,31.050335416666666,112.53245111111111,0.27592339018732037
슈링크,Traditional,f,2025,48.204719583333336,132.74949402777779,0.3631254486984825
슈링크,Traditional,m,2016,2.06796125,7.814451666666667,0.26463293116535586
슈링크,Traditional,m,2017,3.431235625,11.670148263888887,0.2940181690422326
슈링크,Traditional,m,2018,10.085782291666666,46.21992409722222,0.21821287006987564
슈링크,Traditional,m,2019,17.5877175,79.4964598611111,0.22123900272701
슈링크,Traditional,m,2020,17.414883749999998,79.54586680555556,0.2189288325007444
슈링크,Traditional,m,2021,23.213569583333335,88.05326611111111,0.26363098847510097
슈링크,Traditional,m,2022,24.77441395833333,85.65743229166667,0.28922667065218055
슈링크,Traditional,m,2023,31.047873958333337,95.44467534722223,0.3252970775518169
슈링크,Traditional,m,2024,23.780716041666665,80.57611840277777,0.2951335521375382
슈링크,Traditional,m,2025,42.89738125,111.67955430555557,0.3841113220476565
슈링크,Young,all,2016,2.30355,9.168178958333332,0.25125491228617536
슈링크,Young,all,2017,4.509546666666666,17.022297291666668,0.26491998050547105
슈링크,Young,all,2018,20.420215277777775,57.16700986111111,0.35720278754108836
슈링크,Young,all,2019,32.26092472222222,95.63112513888889,0.33734753905037085
슈링크,Young,all,2020,26.60974277777778,91.51292111111111,0.29077579924991526
슈링크,Young,all,2021,19.665432499999998,92.93272041666667,0.21160934934250752
슈링크,Young,all,2022,21.452409166666666,114.27490354166666,0.18772633799550517
슈링크,Young,all,2023,22.962240555555557,118.31300555555555,0.19408044320853055
슈링크,Young,all,2024,21.442886944444442,104.63869361111111,0.20492311404552474
슈링크,Young,all,2025,21.498127222222223,127.05316951388889,0.16920575302824023
슈링크,Young,f,2016,3.007320833333333,9.844632291666667,0.30547822856512225
슈링크,Young,f,2017,5.9877658333333335,19.0266425,0.3147042802393188
슈링크,Young,f,2018,25.013069722222223,62.20985972222222,0.40207564900338794
슈링크,Young,f,2019,37.59894361111111,102.16127069444444,0.36803519920544364
슈링크,Young,f,2020,30.668661944444448,96.34330465277779,0.31832686303396596
슈링크,Young,f,2021,22.563573888888886,95.44516868055555,0.23640352047998026
슈링크,Young,f,2022,26.184848333333335,123.146449375,0.21263177676845899
슈링크,Young,f,2023,28.07623166666667,125.94465708333334,0.2229251507516478
슈링크,Young,f,2024,26.19534277777778,112.53245111111111,0.23278034486170834
슈링크,Young,f,2025,25.898667777777774,132.74949402777779,0.19509428617753138
슈링크,Young,m,2016,0.8677925000000001,7.814451666666667,0.11104969830470085
슈링크,Young,m,2017,1.4885713888888887,11.670148263888887,0.12755376840369692
슈링크,Young,m,2018,11.589548055555555,46.21992409722222,0.2507478816100453
슈링크,Young,m,2019,22.062973611111108,79.4964598611111,0.2775340392472508
슈링크,Young,m,2020,19.243973055555553,79.54586680555556,0.24192297888457398
슈링크,Young,m,2021,14.410306944444445,88.05326611111111,0.16365442851671871
슈링크,Young,m,2022,12.1763025,85.65743229166667,0.14215114992636305
슈링크,Young,m,2023,13.132410555555557,95.44467534722223,0.13759186154471797
슈링크,Young,m,2024,12.461317777777777,80.57611840277777,0.1546527435770372
슈링크,Young,m,2025,13.241383055555554,111.67955430555557,0.1185658658641052
실리프팅,Middle,all,2016,39.1115275,95.64018291666667,0.40894450749930816
실리프팅,Middle,all,2017,28.828835416666667,68.31559993055555,0.4219949095956395
실리프팅,Middle,all,2018,32.695818333333335,76.49009284722223,0.42745167532530587
실리프팅,Middle,all,2019,49.43045541666666,104.57151513888888,0.4726952205963024
실리프팅,Middle,all,2020,25.661012916666664,56.00590395833333,0.458184068161058
실리프팅,Middle,all,2021,21.229325,46.75036159722222,0.45409969623125623
실리프팅,Middle,all,2022,31.178873749999998,72.01216722222222,0.4329667464913973
실리프팅,Middle,all,2023,52.99105333333333,129.85417236111113,0.40808125276075574
실리프팅,Middle,all,2024,49.11622875,127.97187826388888,0.38380485944512094
실리프팅,Middle,all,2025,47.802975833333335,130.13343604166667,0.36733815141888343
실리프팅,Middle,f,2016,37.94011,99.14878180555556,0.3826583575621311
실리프팅,Middle,f,2017,31.01846958333333,79.27967805555555,0.39125372786702056
실리프팅,Middle,f,2018,36.13179625,88.53340006944444,0.4081148608509183
실리프팅,Middle,f,2019,55.436716249999996,119.12208027777777,0.4653773349216914
실리프팅,Middle,f,2020,27.55054791666667,61.91561027777778,0.4449693347616873
실리프팅,Middle,f,2021,22.930722083333336,51.10790638888889,0.4486726947656495
실리프팅,Middle,f,2022,33.42159916666667,77.76374291666667,0.42978382872442217
실리프팅,Middle,f,2023,56.85187166666666,141.1333498611111,0.4028237955282321
실리프팅,Middle,f,2024,50.89190249999999,136.18716368055556,0.37369089071693623
실리프팅,Middle,f,2025,48.909951250000006,136.72911583333334,0.35771423629784194
실리프팅,Middle,m,2016,27.794280416666666,72.41601229166666,0.383814014844133
실리프팅,Middle,m,2017,13.372737916666667,35.93924631944445,0.372092886918208
실리프팅,Middle,m,2018,12.756688333333335,38.611469444444445,0.33038598418762877
실리프팅,Middle,m,2019,15.94337,45.82685055555555,0.34790455391805664
실리프팅,Middle,m,2020,11.727224583333333,30.024163402777777,0.39059288433823114
실리프팅,Middle,m,2021,8.58024,23.635732569444443,0.3630198461075953
실리프팅,Middle,m,2022,12.1818125,33.53052541666667,0.3633051480292317
실리프팅,Middle,m,2023,18.750434166666665,52.41900458333333,0.35770298035435
실리프팅,Middle,m,2024,23.284090833333334,61.62177013888889,0.3778549493280293
실리프팅,Middle,m,2025,24.13483375,64.33182958333333,0.3751616253776294
실리프팅,Traditional,all,2016,25.39755458333333,95.64018291666667,0.26555317868288436
실리프팅,Traditional,all,2017,15.462268958333333,68.31559993055555,0.2263358438490052
실리프팅,Traditional,all,2018,18.725603958333334,76.49009284722223,0.2448108410030955
실리프팅,Traditional,all,2019,30.28542,104.57151513888888,0.28961443237936996
실리프팅,Traditional,all,2020,16.643089375,56.00590395833333,0.2971666949145566
실리프팅,Traditional,all,2021,15.692246041666666,46.75036159722222,0.3356604207014103
실리프팅,Traditional,all,2022,29.334750416666665,72.01216722222222,0.40735824997659925
실리프팅,Traditional,all,2023,59.32230375,129.85417236111113,0.45683787183234104
실리프팅,Traditional,all,2024,60.67544229166666,127.97187826388888,0.474131060001704
실리프팅,Traditional,all,2025,66.318151875,130.13343604166667,0.5096165435435515
실리프팅,Traditional,f,2016,21.327460416666668,99.14878180555556,0.21510562236148056
실리프팅,Traditional,f,2017,13.589139583333333,79.27967805555555,0.1714076030153741
실리프팅,Traditional,f,2018,16.501097708333333,88.53340006944444,0.1863827402470716
실리프팅,Traditional,f,2019,28.301867916666666,119.12208027777777,0.2375870858758532
실리프팅,Traditional,f,2020,15.267545416666666,61.91561027777778,0.2465863672855755
실리프팅,Traditional,f,2021,14.87209625,51.10790638888889,0.2909940418383733
실리프팅,Traditional,f,2022,28.64229625,77.76374291666667,0.36832455815165316
실리프팅,Traditional,f,2023,59.68834291666667,141.1333498611111,0.42292160552701247
실리프팅,Traditional,f,2024,60.38025645833333,136.18716368055556,0.44336231717082353
실리프팅,Traditional,f,2025,65.91803291666666,136.72911583333334,0.4821067737834112
실리프팅,Traditional,m,2016,26.605915208333332,72.41601229166666,0.36740376011280357
실리프팅,Traditional,m,2017,14.448468958333335,35.93924631944445,0.4020248179360451
실리프팅,Traditional,m,2018,17.03877,38.611469444444445,0.44128778948742126
실리프팅,Traditional,m,2019,21.022780833333332,45.82685055555555,0.45874374037219884
실리프팅,Traditional,m,2020,12.775826041666667,30.024163402777777,0.4255181358520275
실리프팅,Traditional,m,2021,10.511388958333333,23.635732569444443,0.4447244834679733
실리프팅,Traditional,m,2022,16.281169583333334,33.53052541666667,0.4855626143943638
실리프팅,Traditional,m,2023,26.850259583333337,52.41900458333333,0.5122237592407545
실리프팅,Traditional,m,2024,30.293287083333336,61.62177013888889,0.4916004038029985
실리프팅,Traditional,m,2025,33.06198083333333,64.33182958333333,0.5139288132712895
실리프팅,Young,all,2016,31.131100833333335,95.64018291666667,0.32550231381780736
실리프팅,Young,all,2017,24.024495555555557,68.31559993055555,0.35166924655535536
실리프팅,Young,all,2018,25.068670555555556,76.49009284722223,0.3277374836715986
실리프팅,Young,all,2019,24.85563972222222,104.57151513888888,0.23769034702432756
실리프팅,Young,all,2020,13.701801666666666,56.00590395833333,0.24464923692438545
실리프팅,Young,all,2021,9.828790555555555,46.75036159722222,0.2102398830673334
실리프팅,Young,all,2022,11.498543055555556,72.01216722222222,0.15967500353200345
실리프팅,Young,all,2023,17.540815277777778,129.85417236111113,0.13508087540690314
실리프팅,Young,all,2024,18.180207222222222,127.97187826388888,0.14206408055317504
실리프팅,Young,all,2025,16.012308333333333,130.13343604166667,0.12304530503756501
실리프팅,Young,f,2016,39.88121138888889,99.14878180555556,0.40223602007638837
실리프팅,Young,f,2017,34.67206888888889,79.27967805555555,0.4373386691176054
실리프팅,Young,f,2018,35.900506111111106,88.53340006944444,0.40550239890201006
실리프팅,Young,f,2019,35.38349611111111,119.12208027777777,0.2970355792024554
실리프팅,Young,f,2020,19.097516944444447,61.91561027777778,0.3084442979527372
실리프팅,Young,f,2021,13.305088055555556,51.10790638888889,0.2603332633959772
실리프팅,Young,f,2022,15.699847499999999,77.76374291666667,0.2018916131239246
실리프팅,Young,f,2023,24.593135277777776,141.1333498611111,0.17425459894475548
실리프팅,Young,f,2024,24.91500472222222,136.18716368055556,0.18294679211224016
실리프팅,Young,f,2025,21.901131666666668,136.72911583333334,0.16017898991874682
실리프팅,Young,m,2016,18.015816666666666,72.41601229166666,0.24878222504306347
실리프팅,Young,m,2017,8.118039444444445,35.93924631944445,0.2258822951457468
실리프팅,Young,m,2018,8.816011111111111,38.611469444444445,0.22832622632494992
실리프팅,Young,m,2019,8.860699722222222,45.82685055555555,0.19335170570974458
실리프팅,Young,m,2020,5.521112777777778,30.024163402777777,0.18388897980974134
실리프팅,Young,m,2021,4.544103611111111,23.635732569444443,0.19225567042443145
실리프팅,Young,m,2022,5.067543333333334,33.53052541666667,0.15113223757640443
실리프팅,Young,m,2023,6.818310833333332,52.41900458333333,0.13007326040489559
실리프팅,Young,m,2024,8.044392222222223,61.62177013888889,0.13054464686897216
실리프팅,Young,m,2025,7.135015,64.33182958333333,0.11090956135108107
써마지,Middle,all,2016,8.80259,31.250000486111112,0.2816828756182664
써마지,Middle,all,2017,5.9489945833333335,20.10738625,0.295861158151937
써마지,Middle,all,2018,6.377275,21.027685069444445,0.3032799368517691
써마지,Middle,all,2019,12.8594375,43.512943819444445,0.29553131485104345
써마지,Middle,all,2020,16.834974166666665,52.409502708333335,0.32121987992055173
써마지,Middle,all,2021,15.444484166666667,44.69384534722222,0.3455617668759522
써마지,Middle,all,2022,19.18263,53.332840625,0.3596776353031542
써마지,Middle,all,2023,33.42545583333333,95.58676298611111,0.3496870778874487
써마지,Middle,all,2024,38.7927725,120.37505722222221,0.3222658696509308
써마지,Middle,all,2025,40.42767625,141.62401326388888,0.28545777879257567
써마지,Middle,f,2016,7.104681666666667,25.079975486111113,0.28328104509516466
써마지,Middle,f,2017,5.25034625,18.301162777777776,0.28688593800035717
써마지,Middle,f,2018,5.8583775,19.59368576388889,0.2989931333285427
써마지,Middle,f,2019,11.644365833333334,37.21987,0.3128534794273417
써마지,Middle,f,2020,15.551180416666668,47.38579972222223,0.3281822931728158
써마지,Middle,f,2021,14.677973333333334,41.21129263888889,0.3561638665874439
써마지,Middle,f,2022,18.30464,49.603846805555555,0.36901654163543435
써마지,Middle,f,2023,32.26255333333334,90.25047312500001,0.3574779412917713
써마지,Middle,f,2024,36.656767083333335,114.51292277777777,0.3201103088991009
써마지,Middle,f,2025,36.59700208333333,132.23662326388887,0.2767539065959137
써마지,Middle,m,2016,23.492189999999997,57.646439722222226,0.40752195821980575
써마지,Middle,m,2017,11.444146666666667,26.7089475,0.42847613769380716
써마지,Middle,m,2018,9.737912083333333,24.2625825,0.40135513535433964
써마지,Middle,m,2019,20.8632775,64.485436875,0.32353471591487915
써마지,Middle,m,2020,24.359329583333334,68.72972479166667,0.35442204456908943
써마지,Middle,m,2021,18.884525416666666,54.175943124999996,0.3485776956959375
써마지,Middle,m,2022,22.61998875,63.229675347222226,0.35774323726610324
써마지,Middle,m,2023,35.61841333333333,98.29958951388889,0.3623454941111504
써마지,Middle,m,2024,49.074693333333336,129.64825104166667,0.37852183071533757
써마지,Middle,m,2025,65.33584625,175.1709459027778,0.37298335013993855
써마지,Traditional,all,2016,7.410136875,31.250000486111112,0.23712437631139857
써마지,Traditional,all,2017,2.5682199999999997,20.10738625,0.1277252034684518
써마지,Traditional,all,2018,2.776815625,21.027685069444445,0.13205522223818258
써마지,Traditional,all,2019,6.657676041666666,43.512943819444445,0.15300449607115707
써마지,Traditional,all,2020,8.798374375,52.409502708333335,0.16787746344330454
써마지,Traditional,all,2021,9.462956458333332,44.69384534722222,0.21172840208347538
써마지,Traditional,all,2022,13.707137291666667,53.332840625,0.2570111985604867
써마지,Traditional,all,2023,29.529368541666667,95.58676298611111,0.30892738303061196
써마지,Traditional,all,2024,30.827375833333335,120.37505722222221,0.2560943815496883
써마지,Traditional,all,2025,41.25768395833333,141.62401326388888,0.2913184212726527
써마지,Traditional,f,2016,5.870503541666667,25.079975486111113,0.23407134288937634
써마지,Traditional,f,2017,2.09561625,18.301162777777776,0.11450727341459452
써마지,Traditional,f,2018,2.299764375,19.59368576388889,0.11737272929213041
써마지,Traditional,f,2019,5.472615,37.21987,0.14703476933154253
써마지,Traditional,f,2020,7.600182916666667,47.38579972222223,0.16038946184762723
써마지,Traditional,f,2021,8.467135416666666,41.21129263888889,0.20545668127567257
써마지,Traditional,f,2022,12.75390625,49.603846805555555,0.2571152656767657
써마지,Traditional,f,2023,28.429717291666666,90.25047312500001,0.31500906651525834
써마지,Traditional,f,2024,29.21881625,114.51292277777777,0.25515737037558317
써마지,Traditional,f,2025,37.97091145833333,132.23662326388887,0.28714368622797715
써마지,Traditional,m,2016,16.85157166666667,57.646439722222226,0.29232632141496373
써마지,Traditional,m,2017,6.136996666666666,26.7089475,0.2297730626287938
써마지,Traditional,m,2018,6.240012916666667,24.2625825,0.25718667485897956
써마지,Traditional,m,2019,15.886727708333334,64.485436875,0.2463614806414124
써마지,Traditional,m,2020,17.886024375,68.72972479166667,0.26023710162111174
써마지,Traditional,m,2021,16.028387708333334,54.175943124999996,0.2958580281906875
써마지,Traditional,m,2022,19.362263541666668,63.229675347222226,0.30622114434938785
써마지,Traditional,m,2023,32.655589791666664,98.29958951388889,0.33220474218819307
써마지,Traditional,m,2024,38.029114375,129.64825104166667,0.2933253173062713
써마지,Traditional,m,2025,61.07420770833334,175.1709459027778,0.3486548947576634
써마지,Young,all,2016,15.037273611111111,31.250000486111112,0.481192748070335
써마지,Young,all,2017,11.590171666666668,20.10738625,0.5764136383796112
써마지,Young,all,2018,11.873594444444445,21.027685069444445,0.5646648409100483
써마지,Young,all,2019,23.99583027777778,43.512943819444445,0.5514641890777996
써마지,Young,all,2020,26.776154166666668,52.409502708333335,0.5109026566361436
써마지,Young,all,2021,19.786404722222223,44.69384534722222,0.4427098310405724
써마지,Young,all,2022,20.443073333333334,53.332840625,0.383311166136359
써마지,Young,all,2023,32.63193861111111,95.58676298611111,0.34138553908193936
써마지,Young,all,2024,50.754908888888885,120.37505722222221,0.421639748799381
써마지,Young,all,2025,59.938653055555555,141.62401326388888,0.42322379993477166
써마지,Young,f,2016,12.104790277777779,25.079975486111113,0.48264761201545897
써마지,Young,f,2017,10.955200277777777,18.301162777777776,0.5986067885850483
써마지,Young,f,2018,11.435543888888889,19.59368576388889,0.5836341373793269
써마지,Young,f,2019,20.102889166666667,37.21987,0.5401117512411158
써마지,Young,f,2020,24.23443638888889,47.38579972222223,0.511428244979557
써마지,Young,f,2021,18.06618388888889,41.21129263888889,0.43837945213688345
써마지,Young,f,2022,18.545300555555556,49.603846805555555,0.37386819268779997
써마지,Young,f,2023,29.558202500000004,90.25047312500001,0.3275129921929703
써마지,Young,f,2024,48.63733944444444,114.51292277777777,0.4247323207253159
써마지,Young,f,2025,57.66870972222222,132.23662326388887,0.4361024071761092
써마지,Young,m,2016,17.302678055555557,57.646439722222226,0.3001517203652304
써마지,Young,m,2017,9.127804166666667,26.7089475,0.341750799677399
써마지,Young,m,2018,8.2846575,24.2625825,0.34145818978668074
써마지,Young,m,2019,27.735431666666667,64.485436875,0.4301038034437084
써마지,Young,m,2020,26.484370833333333,68.72972479166667,0.3853408538097988
써마지,Young,m,2021,19.263029999999997,54.175943124999996,0.355564276113375
써마지,Young,m,2022,21.247423055555554,63.229675347222226,0.33603561838450885
써마지,Young,m,2023,30.025586388888893,98.29958951388889,0.3054497637006565
써마지,Young,m,2024,42.544443333333334,129.64825104166667,0.3281528519783911
